,Fecha_Producción,ID_Bobina,Heat_No,Grado_Acero,Espesor_mm,Ancho_mm,Peso_kg,Posición_Muestra,Orientación,Tamaño_Probeta,Tipo_Entalla,Temp_Ensayo_C,Energía_J,Tipo_Fractura,%Shear,Operador,Máquina,Fecha_Calibración,Norma,C_%,Mn_%,Si_%,P_%,S_%
2847,2024-03-13,20240313-04,HN5510,DC01,0.86,1500,18187.0,Final,L,10x10x55,U,-40,77.5,Dúctil,54,Carlos,MCH-02,2023-11-30,ASTM E23,0.017,0.517,0.023,0.007,0.011
2848,2024-03-13,20240313-05,HN2447,DC01,0.48,1500,23858.0,Inicio,L,10x10x55,V,0,70.1,Frágil,71,Carlos,MCH-01,2023-06-29,ISO 148-1,0.102,0.445,0.021,0.017,0.024
2849,2024-03-13,20240313-05,HN2447,DC01,0.48,1500,23858.0,Final,T,10x10x55,V,20,50.8,Dúctil,79,María,MCH-03,2023-06-18,ISO 148-1,0.102,0.445,0.021,0.017,0.024
2850,2024-03-13,20240313-06,HN3031,DP600,1.16,1500,19636.0,Inicio,L,10x10x55,V,-40,83.8,Mixta,23,Carlos,MCH-01,2024-02-23,ASTM E23,0.112,1.979,0.138,0.002,0.003
2851,2024-03-13,20240313-06,HN3031,DP600,1.16,1500,19636.0,Final,T,10x10x55,U,20,93.1,Frágil,45,María,MCH-01,2023-09-25,ASTM E23,0.112,1.979,0.138,0.002,0.003
2852,2024-03-13,20240313-07,HN1766,S355MC,4.38,1000,20692.0,Inicio,L,10x10x55,U,-20,112.1,Mixta,75,Ana,MCH-02,2024-02-23,ASTM E23,0.065,1.435,0.115,0.003,0.015
2853,2024-03-13,20240313-07,HN1766,S355MC,4.38,1000,20692.0,Final,L,10x10x55,V,0,123.3,Frágil,71,Carlos,MCH-03,2023-07-02,ASTM E23,0.065,1.435,0.115,0.003,0.015
2854,2024-03-13,20240313-08,HN8228,S235JR,0.99,1250,20352.0,Inicio,T,10x10x55,U,0,154.9,Frágil,47,Juan,MCH-03,2023-07-04,ASTM E23,0.198,0.412,0.0,0.014,0.006
2855,2024-03-13,20240313-08,HN8228,S235JR,0.99,1250,20352.0,Final,L,10x10x55,U,20,140.1,Dúctil,74,María,MCH-01,2024-01-05,ASTM E23,0.198,0.412,0.0,0.014,0.006
2856,2024-03-13,20240313-09,HN7071,DC06_IF,4.47,1500,23799.0,Inicio,T,10x10x55,V,-20,35.6,Frágil,59,Juan,MCH-01,2024-01-05,ASTM E23,0.003,0.225,0.007,0.015,0.015
2857,2024-03-13,20240313-09,HN7071,DC06_IF,4.47,1500,23799.0,Final,T,10x10x55,V,-20,39.9,Mixta,100,Ana,MCH-03,2023-09-10,ISO 148-1,0.003,0.225,0.007,0.015,0.015
2858,2024-03-13,20240313-10,HN2438,DC06_IF,0.83,1000,18505.0,Inicio,L,10x10x55,U,0,61.2,Mixta,69,Carlos,MCH-03,2024-02-03,ASTM E23,0.003,0.197,0.015,0.001,0.004
2859,2024-03-13,20240313-10,HN2438,DC06_IF,0.83,1000,18505.0,Final,T,10x10x55,V,-40,39.4,Mixta,3,Carlos,MCH-01,2023-06-09,ISO 148-1,0.003,0.197,0.015,0.001,0.004
2860,2024-03-13,20240313-11,HN2815,S355MC,0.41,1250,21181.0,Inicio,T,10x10x55,V,0,114.6,Dúctil,58,Carlos,MCH-01,2023-11-08,ASTM E23,0.057,1.319,0.147,0.024,0.01
2861,2024-03-13,20240313-11,HN2815,S355MC,0.41,1250,21181.0,Final,T,10x10x55,U,-40,85.1,Mixta,53,Ana,MCH-01,2023-05-19,ASTM E23,0.057,1.319,0.147,0.024,0.01
2862,2024-03-13,20240313-12,HN1286,DC06_IF,4.36,1250,19536.0,Inicio,L,10x10x55,U,-20,56.1,Frágil,8,Ana,MCH-03,2023-12-19,ISO 148-1,0.004,0.264,0.017,0.001,0.014
2863,2024-03-13,20240313-12,HN1286,DC06_IF,4.36,1250,19536.0,Final,T,10x10x55,V,-20,52.8,Mixta,85,María,MCH-02,2023-12-25,ISO 148-1,0.004,0.264,0.017,0.001,0.014
2864,2024-03-13,20240313-13,HN1759,DP600,3.85,1250,22670.0,Inicio,T,10x10x55,V,-40,57.9,Dúctil,12,María,MCH-03,2024-01-18,ASTM E23,0.141,1.688,0.326,0.004,0.0
2865,2024-03-13,20240313-13,HN1759,DP600,3.85,1250,22670.0,Final,L,10x10x55,U,-40,81.7,Mixta,16,Carlos,MCH-02,2023-06-21,ISO 148-1,0.141,1.688,0.326,0.004,0.0
2866,2024-03-13,20240313-14,HN8285,S355MC,0.59,1500,21414.0,Inicio,L,10x10x55,U,20,111.4,Mixta,94,María,MCH-02,2024-02-19,ASTM E23,0.08,1.321,0.294,0.006,0.021
2867,2024-03-13,20240313-14,HN8285,S355MC,0.59,1500,21414.0,Final,L,10x10x55,V,0,109.9,Frágil,54,Juan,MCH-02,2024-03-02,ASTM E23,0.08,1.321,0.294,0.006,0.021
2868,2024-03-13,20240313-15,HN1588,DC06_IF,5.92,1000,19726.0,Inicio,L,10x10x55,V,-20,69.6,Dúctil,7,María,MCH-02,2023-11-19,ASTM E23,0.005,0.275,0.011,0.011,0.018
2869,2024-03-13,20240313-15,HN1588,DC06_IF,5.92,1000,19726.0,Final,L,10x10x55,U,-20,52.9,Frágil,25,Ana,MCH-02,2023-07-16,ASTM E23,0.005,0.275,0.011,0.011,0.018
2870,2024-03-13,20240313-16,HN7098,DC06_IF,0.76,1250,23104.0,Inicio,T,10x10x55,V,-20,53.1,Mixta,77,Ana,MCH-02,2023-08-17,ASTM E23,0.003,0.276,0.001,0.005,0.012
2871,2024-03-13,20240313-16,HN7098,DC06_IF,0.76,1250,23104.0,Final,L,10x10x55,V,-40,31.2,Frágil,57,Juan,MCH-03,2023-07-16,ISO 148-1,0.003,0.276,0.001,0.005,0.012
2872,2024-03-13,20240313-17,HN8080,DP600,0.48,1500,24876.0,Inicio,L,10x10x55,U,-40,83.5,Dúctil,42,Juan,MCH-02,2023-11-24,ISO 148-1,0.13,1.815,0.477,0.004,0.011
2873,2024-03-13,20240313-17,HN8080,DP600,0.48,1500,24876.0,Final,T,10x10x55,U,0,91.3,Frágil,84,María,MCH-03,2023-08-30,ASTM E23,0.13,1.815,0.477,0.004,0.011
2874,2024-03-13,20240313-18,HN8451,S355MC,3.16,1500,22691.0,Inicio,L,10x10x55,U,20,126.3,Frágil,7,Ana,MCH-03,2023-09-02,ASTM E23,0.12,1.366,0.219,0.027,0.022
2875,2024-03-13,20240313-18,HN8451,S355MC,3.16,1500,22691.0,Final,L,10x10x55,U,-40,109.1,Frágil,9,Carlos,MCH-02,2024-01-08,ASTM E23,0.12,1.366,0.219,0.027,0.022
2876,2024-03-13,20240313-19,HN8208,S235JR,0.63,1000,18763.0,Inicio,T,10x10x55,V,20,131.7,Mixta,8,María,MCH-01,2023-12-02,ASTM E23,0.179,0.603,0.144,0.037,0.009
2877,2024-03-13,20240313-19,HN8208,S235JR,0.63,1000,18763.0,Final,L,10x10x55,V,20,143.6,Mixta,13,Carlos,MCH-01,2023-08-07,ASTM E23,0.179,0.603,0.144,0.037,0.009
2878,2024-03-13,20240313-20,HN7331,DP600,4.79,1250,22570.0,Inicio,T,10x10x55,V,-40,79.6,Frágil,33,Juan,MCH-03,2023-12-17,ASTM E23,0.121,1.712,0.315,0.009,0.012
2879,2024-03-13,20240313-20,HN7331,DP600,4.79,1250,22570.0,Final,T,10x10x55,V,0,92.6,Dúctil,96,Juan,MCH-02,2023-05-27,ISO 148-1,0.121,1.712,0.315,0.009,0.012
2880,2024-03-14,20240314-01,HN9647,DC01,0.94,1000,22379.0,Inicio,L,10x10x55,V,-40,94.4,Frágil,100,Ana,MCH-03,2023-11-06,ISO 148-1,0.066,0.515,0.02,0.015,0.01
2881,2024-03-14,20240314-01,HN9647,DC01,0.94,1000,22379.0,Final,T,10x10x55,V,0,76.2,Mixta,88,Juan,MCH-01,2023-06-03,ISO 148-1,0.066,0.515,0.02,0.015,0.01
2882,2024-03-14,20240314-02,HN3778,DC06_IF,5.33,1500,21527.0,Inicio,L,10x10x55,U,-40,21.8,Dúctil,57,Carlos,MCH-02,2023-10-01,ISO 148-1,0.002,0.253,0.015,0.012,0.01
2883,2024-03-14,20240314-02,HN3778,DC06_IF,5.33,1500,21527.0,Final,L,10x10x55,V,0,73.1,Mixta,97,Juan,MCH-02,2023-08-10,ISO 148-1,0.002,0.253,0.015,0.012,0.01
2884,2024-03-14,20240314-03,HN5804,DC06_IF,5.65,1250,22735.0,Inicio,L,10x10x55,V,20,45.4,Mixta,46,Carlos,MCH-01,2024-01-23,ASTM E23,0.003,0.24,0.004,0.024,0.001
2885,2024-03-14,20240314-03,HN5804,DC06_IF,5.65,1250,22735.0,Final,L,10x10x55,V,-40,37.9,Mixta,74,María,MCH-02,2023-09-04,ISO 148-1,0.003,0.24,0.004,0.024,0.001
2886,2024-03-14,20240314-04,HN7283,S235JR,2.94,1250,24280.0,Inicio,L,10x10x55,U,-20,135.3,Frágil,52,María,MCH-02,2023-12-13,ISO 148-1,0.158,0.524,0.236,0.04,0.038
2887,2024-03-14,20240314-04,HN7283,S235JR,2.94,1250,24280.0,Final,L,10x10x55,U,-20,135.4,Dúctil,57,María,MCH-03,2024-02-11,ISO 148-1,0.158,0.524,0.236,0.04,0.038
2888,2024-03-14,20240314-05,HN1080,DP600,5.23,1500,21341.0,Inicio,L,10x10x55,V,20,93.7,Frágil,48,Carlos,MCH-02,2024-02-22,ISO 148-1,0.107,1.751,0.427,0.005,0.009
2889,2024-03-14,20240314-05,HN1080,DP600,5.23,1500,21341.0,Final,T,10x10x55,U,0,112.1,Frágil,18,Ana,MCH-02,2024-02-04,ASTM E23,0.107,1.751,0.427,0.005,0.009
2890,2024-03-14,20240314-06,HN1060,DC06_IF,2.4,1000,22822.0,Inicio,T,10x10x55,V,0,54.9,Mixta,67,Carlos,MCH-02,2024-03-03,ISO 148-1,0.002,0.201,0.011,0.006,0.007
2891,2024-03-14,20240314-06,HN1060,DC06_IF,2.4,1000,22822.0,Final,L,10x10x55,U,-40,34.5,Frágil,65,Juan,MCH-03,2023-06-15,ISO 148-1,0.002,0.201,0.011,0.006,0.007
2892,2024-03-14,20240314-07,HN6943,DP600,0.41,1500,18487.0,Inicio,T,10x10x55,V,0,112.7,Mixta,39,Carlos,MCH-03,2023-11-11,ISO 148-1,0.094,1.803,0.343,0.006,0.006
2893,2024-03-14,20240314-07,HN6943,DP600,0.41,1500,18487.0,Final,T,10x10x55,U,20,85.6,Mixta,49,María,MCH-03,2023-12-24,ISO 148-1,0.094,1.803,0.343,0.006,0.006
2894,2024-03-14,20240314-08,HN7701,DC01,0.77,1000,20670.0,Inicio,T,10x10x55,U,-40,38.7,Mixta,40,María,MCH-01,2023-06-22,ISO 148-1,0.044,0.334,0.012,0.011,0.006
2895,2024-03-14,20240314-08,HN7701,DC01,0.77,1000,20670.0,Final,L,10x10x55,V,-40,68.1,Frágil,60,Ana,MCH-01,2023-06-05,ASTM E23,0.044,0.334,0.012,0.011,0.006
2896,2024-03-14,20240314-09,HN4288,DC01,0.9,1000,23068.0,Inicio,L,10x10x55,U,-40,66.1,Dúctil,85,Ana,MCH-01,2024-01-30,ASTM E23,0.089,0.415,0.029,0.023,0.002
2897,2024-03-14,20240314-09,HN4288,DC01,0.9,1000,23068.0,Final,T,10x10x55,U,-40,51.1,Frágil,40,Juan,MCH-02,2023-10-27,ASTM E23,0.089,0.415,0.029,0.023,0.002
2898,2024-03-14,20240314-10,HN7963,S235JR,0.93,1000,19555.0,Inicio,L,10x10x55,V,-20,144.3,Frágil,40,Carlos,MCH-02,2023-08-02,ISO 148-1,0.174,0.446,0.183,0.038,0.009
2899,2024-03-14,20240314-10,HN7963,S235JR,0.93,1000,19555.0,Final,T,10x10x55,U,20,130.3,Dúctil,67,María,MCH-01,2024-02-12,ISO 148-1,0.174,0.446,0.183,0.038,0.009
2900,2024-03-14,20240314-11,HN8520,S235JR,2.4,1000,22580.0,Inicio,L,10x10x55,V,0,151.9,Frágil,50,Ana,MCH-02,2023-10-29,ISO 148-1,0.19,0.75,0.004,0.019,0.033
2901,2024-03-14,20240314-11,HN8520,S235JR,2.4,1000,22580.0,Final,T,10x10x55,V,20,143.6,Frágil,92,Juan,MCH-01,2023-07-04,ASTM E23,0.19,0.75,0.004,0.019,0.033
2902,2024-03-14,20240314-12,HN9452,S235JR,1.21,1500,23567.0,Inicio,T,10x10x55,V,0,142.4,Frágil,100,Carlos,MCH-01,2023-11-19,ASTM E23,0.143,0.354,0.062,0.029,0.028
2903,2024-03-14,20240314-12,HN9452,S235JR,1.21,1500,23567.0,Final,T,10x10x55,U,-20,156.4,Dúctil,49,Ana,MCH-01,2023-06-17,ASTM E23,0.143,0.354,0.062,0.029,0.028
2904,2024-03-14,20240314-13,HN7920,DP600,2.18,1500,18797.0,Inicio,T,10x10x55,V,0,110.5,Dúctil,86,Carlos,MCH-01,2023-08-04,ASTM E23,0.083,1.674,0.187,0.017,0.012
2905,2024-03-14,20240314-13,HN7920,DP600,2.18,1500,18797.0,Final,T,10x10x55,U,-20,81.9,Mixta,23,Carlos,MCH-02,2023-08-07,ISO 148-1,0.083,1.674,0.187,0.017,0.012
2906,2024-03-14,20240314-14,HN4063,S355MC,1.31,1500,20446.0,Inicio,T,10x10x55,U,20,99.9,Mixta,0,María,MCH-01,2023-09-12,ASTM E23,0.102,1.409,0.203,0.002,0.015
2907,2024-03-14,20240314-14,HN4063,S355MC,1.31,1500,20446.0,Final,T,10x10x55,V,-20,121.7,Mixta,82,Ana,MCH-03,2023-09-15,ISO 148-1,0.102,1.409,0.203,0.002,0.015
2908,2024-03-14,20240314-15,HN4432,S235JR,5.16,1250,19244.0,Inicio,L,10x10x55,V,20,141.3,Frágil,12,Carlos,MCH-03,2024-02-12,ASTM E23,0.193,0.437,0.203,0.019,0.037
2909,2024-03-14,20240314-15,HN4432,S235JR,5.16,1250,19244.0,Final,L,10x10x55,V,0,125.5,Dúctil,79,Juan,MCH-01,2023-10-09,ISO 148-1,0.193,0.437,0.203,0.019,0.037
2910,2024-03-14,20240314-16,HN1032,DC01,0.46,1500,20172.0,Inicio,L,10x10x55,U,20,71.4,Dúctil,87,Ana,MCH-02,2023-09-16,ASTM E23,0.114,0.371,0.013,0.026,0.004
2911,2024-03-14,20240314-16,HN1032,DC01,0.46,1500,20172.0,Final,L,10x10x55,U,0,81.2,Mixta,15,Carlos,MCH-01,2024-02-18,ISO 148-1,0.114,0.371,0.013,0.026,0.004
2912,2024-03-14,20240314-17,HN1760,DC01,2.51,1000,23892.0,Inicio,T,10x10x55,V,20,68.8,Mixta,88,Carlos,MCH-01,2023-07-09,ASTM E23,0.084,0.27,0.001,0.027,0.025
2913,2024-03-14,20240314-17,HN1760,DC01,2.51,1000,23892.0,Final,L,10x10x55,U,-40,53.5,Dúctil,79,Ana,MCH-03,2024-02-20,ISO 148-1,0.084,0.27,0.001,0.027,0.025
2914,2024-03-14,20240314-18,HN3338,DP600,5.73,1250,18652.0,Inicio,L,10x10x55,V,-20,83.7,Mixta,73,Carlos,MCH-01,2023-07-11,ISO 148-1,0.141,1.799,0.479,0.017,0.014
2915,2024-03-14,20240314-18,HN3338,DP600,5.73,1250,18652.0,Final,L,10x10x55,V,-40,87.1,Dúctil,95,María,MCH-01,2024-02-25,ASTM E23,0.141,1.799,0.479,0.017,0.014
2916,2024-03-14,20240314-19,HN6534,S355MC,2.88,1000,23699.0,Inicio,L,10x10x55,V,0,114.4,Mixta,16,Carlos,MCH-02,2023-10-14,ASTM E23,0.057,1.267,0.183,0.022,0.012
2917,2024-03-14,20240314-19,HN6534,S355MC,2.88,1000,23699.0,Final,L,10x10x55,U,0,114.0,Dúctil,23,Ana,MCH-02,2023-05-23,ASTM E23,0.057,1.267,0.183,0.022,0.012
2918,2024-03-14,20240314-20,HN3906,DP600,2.98,1000,22366.0,Inicio,T,10x10x55,V,0,103.2,Mixta,24,Juan,MCH-01,2024-02-29,ASTM E23,0.1,1.928,0.347,0.004,0.004
2919,2024-03-14,20240314-20,HN3906,DP600,2.98,1000,22366.0,Final,L,10x10x55,V,20,90.6,Mixta,96,María,MCH-02,2023-07-26,ISO 148-1,0.1,1.928,0.347,0.004,0.004
2920,2024-03-15,20240315-01,HN6842,DC06_IF,2.67,1500,21014.0,Inicio,T,10x10x55,V,-20,49.2,Mixta,39,Ana,MCH-02,2023-09-13,ISO 148-1,0.001,0.299,0.005,0.0,0.009
2921,2024-03-15,20240315-01,HN6842,DC06_IF,2.67,1500,21014.0,Final,L,10x10x55,V,20,49.4,Frágil,61,Ana,MCH-03,2023-09-10,ASTM E23,0.001,0.299,0.005,0.0,0.009
2922,2024-03-15,20240315-02,HN4925,DP600,2.28,1500,19718.0,Inicio,L,10x10x55,U,-40,89.4,Mixta,14,María,MCH-02,2023-10-05,ISO 148-1,0.133,1.652,0.131,0.017,0.015
2923,2024-03-15,20240315-02,HN4925,DP600,2.28,1500,19718.0,Final,L,10x10x55,U,0,102.8,Mixta,44,Ana,MCH-01,2023-07-14,ASTM E23,0.133,1.652,0.131,0.017,0.015
2924,2024-03-15,20240315-03,HN6424,DP600,0.48,1500,20560.0,Inicio,T,10x10x55,V,20,66.8,Mixta,87,Juan,MCH-01,2023-06-27,ASTM E23,0.09,1.849,0.146,0.017,0.005
2925,2024-03-15,20240315-03,HN6424,DP600,0.48,1500,20560.0,Final,T,10x10x55,V,-20,104.5,Mixta,55,Ana,MCH-03,2023-09-12,ISO 148-1,0.09,1.849,0.146,0.017,0.005
2926,2024-03-15,20240315-04,HN3772,DC01,1.11,1500,19871.0,Inicio,L,10x10x55,V,0,73.8,Frágil,13,Ana,MCH-03,2023-11-02,ASTM E23,0.086,0.259,0.017,0.014,0.009
2927,2024-03-15,20240315-04,HN3772,DC01,1.11,1500,19871.0,Final,L,10x10x55,V,-40,71.6,Mixta,27,Carlos,MCH-03,2024-01-12,ISO 148-1,0.086,0.259,0.017,0.014,0.009
2928,2024-03-15,20240315-05,HN4298,DC06_IF,4.21,1500,18267.0,Inicio,L,10x10x55,V,-40,28.4,Frágil,20,Ana,MCH-01,2023-11-13,ASTM E23,0.001,0.177,0.007,0.021,0.003
2929,2024-03-15,20240315-05,HN4298,DC06_IF,4.21,1500,18267.0,Final,L,10x10x55,V,-20,36.3,Dúctil,54,Ana,MCH-02,2023-08-07,ASTM E23,0.001,0.177,0.007,0.021,0.003
2930,2024-03-15,20240315-06,HN4282,DC01,0.53,1500,22885.0,Inicio,T,10x10x55,V,20,63.7,Mixta,16,María,MCH-03,2024-01-30,ASTM E23,0.024,0.356,0.018,0.015,0.007
2931,2024-03-15,20240315-06,HN4282,DC01,0.53,1500,22885.0,Final,L,10x10x55,V,20,66.5,Mixta,32,Juan,MCH-02,2023-12-14,ISO 148-1,0.024,0.356,0.018,0.015,0.007
2932,2024-03-15,20240315-07,HN6138,S355MC,0.93,1500,19554.0,Inicio,L,10x10x55,U,-20,112.9,Frágil,24,Ana,MCH-01,2023-06-16,ISO 148-1,0.106,1.227,0.292,0.019,0.022
2933,2024-03-15,20240315-07,HN6138,S355MC,0.93,1500,19554.0,Final,L,10x10x55,V,20,124.1,Frágil,1,Juan,MCH-02,2023-12-31,ISO 148-1,0.106,1.227,0.292,0.019,0.022
2934,2024-03-15,20240315-08,HN8950,DC01,4.79,1500,23465.0,Inicio,L,10x10x55,U,20,74.2,Frágil,56,María,MCH-01,2024-01-16,ASTM E23,0.021,0.581,0.003,0.003,0.012
2935,2024-03-15,20240315-08,HN8950,DC01,4.79,1500,23465.0,Final,T,10x10x55,U,0,91.5,Frágil,14,Juan,MCH-02,2024-02-24,ASTM E23,0.021,0.581,0.003,0.003,0.012
2936,2024-03-15,20240315-09,HN8415,DC01,0.43,1500,24537.0,Inicio,T,10x10x55,V,-40,52.2,Mixta,94,Carlos,MCH-01,2023-10-01,ISO 148-1,0.107,0.593,0.011,0.009,0.006
2937,2024-03-15,20240315-09,HN8415,DC01,0.43,1500,24537.0,Final,T,10x10x55,U,-40,50.1,Frágil,53,Ana,MCH-01,2023-09-20,ASTM E23,0.107,0.593,0.011,0.009,0.006
2938,2024-03-15,20240315-10,HN7989,S355MC,1.92,1500,24500.0,Inicio,L,10x10x55,V,-40,90.5,Frágil,18,María,MCH-03,2023-11-21,ASTM E23,0.102,1.381,0.143,0.029,0.015
2939,2024-03-15,20240315-10,HN7989,S355MC,1.92,1500,24500.0,Final,T,10x10x55,U,20,110.4,Mixta,41,María,MCH-02,2023-11-23,ISO 148-1,0.102,1.381,0.143,0.029,0.015
2940,2024-03-15,20240315-11,HN8832,S355MC,0.65,1500,19588.0,Inicio,L,10x10x55,U,-20,112.1,Mixta,17,Juan,MCH-03,2023-06-09,ASTM E23,0.056,1.422,0.192,0.007,0.004
2941,2024-03-15,20240315-11,HN8832,S355MC,0.65,1500,19588.0,Final,L,10x10x55,U,20,96.8,Frágil,83,María,MCH-02,2024-02-11,ISO 148-1,0.056,1.422,0.192,0.007,0.004
2942,2024-03-15,20240315-12,HN7077,DP600,3.51,1500,24064.0,Inicio,T,10x10x55,V,-40,68.6,Frágil,3,Juan,MCH-03,2024-03-02,ISO 148-1,0.11,1.743,0.371,0.0,0.01
2943,2024-03-15,20240315-12,HN7077,DP600,3.51,1500,24064.0,Final,T,10x10x55,U,-20,85.8,Dúctil,24,Carlos,MCH-02,2023-05-23,ASTM E23,0.11,1.743,0.371,0.0,0.01
2944,2024-03-15,20240315-13,HN7169,DC01,3.17,1500,24043.0,Inicio,T,10x10x55,V,-40,64.0,Mixta,74,Ana,MCH-01,2023-06-14,ISO 148-1,0.098,0.262,0.018,0.007,0.005
2945,2024-03-15,20240315-13,HN7169,DC01,3.17,1500,24043.0,Final,L,10x10x55,U,-20,48.5,Frágil,49,Juan,MCH-02,2023-07-18,ASTM E23,0.098,0.262,0.018,0.007,0.005
2946,2024-03-15,20240315-14,HN5923,DC06_IF,2.59,1000,23554.0,Inicio,T,10x10x55,U,-40,37.3,Mixta,42,Ana,MCH-01,2023-09-01,ISO 148-1,0.004,0.288,0.007,0.015,0.003
2947,2024-03-15,20240315-14,HN5923,DC06_IF,2.59,1000,23554.0,Final,T,10x10x55,U,-20,46.1,Mixta,30,Juan,MCH-03,2023-07-11,ASTM E23,0.004,0.288,0.007,0.015,0.003
2948,2024-03-15,20240315-15,HN5502,DC01,0.57,1000,21320.0,Inicio,T,10x10x55,V,-40,67.3,Mixta,50,Juan,MCH-01,2023-07-11,ASTM E23,0.034,0.291,0.004,0.021,0.001
2949,2024-03-15,20240315-15,HN5502,DC01,0.57,1000,21320.0,Final,T,10x10x55,V,-40,60.0,Mixta,82,Juan,MCH-01,2023-10-01,ISO 148-1,0.034,0.291,0.004,0.021,0.001
2950,2024-03-15,20240315-16,HN7887,DP600,1.96,1500,22707.0,Inicio,T,10x10x55,V,-20,106.9,Mixta,47,Carlos,MCH-03,2023-06-20,ASTM E23,0.129,1.503,0.256,0.008,0.0
2951,2024-03-15,20240315-16,HN7887,DP600,1.96,1500,22707.0,Final,T,10x10x55,V,20,107.0,Frágil,12,María,MCH-03,2024-01-21,ISO 148-1,0.129,1.503,0.256,0.008,0.0
2952,2024-03-15,20240315-17,HN5695,DC06_IF,4.77,1500,19913.0,Inicio,L,10x10x55,V,-40,22.2,Frágil,45,Carlos,MCH-03,2023-10-25,ASTM E23,0.005,0.296,0.005,0.024,0.007
2953,2024-03-15,20240315-17,HN5695,DC06_IF,4.77,1500,19913.0,Final,L,10x10x55,V,-20,64.1,Frágil,22,Carlos,MCH-02,2023-12-08,ISO 148-1,0.005,0.296,0.005,0.024,0.007
2954,2024-03-15,20240315-18,HN8093,DC06_IF,1.56,1000,24744.0,Inicio,L,10x10x55,V,-20,51.5,Dúctil,80,María,MCH-03,2023-07-26,ASTM E23,0.005,0.228,0.003,0.008,0.011
2955,2024-03-15,20240315-18,HN8093,DC06_IF,1.56,1000,24744.0,Final,L,10x10x55,V,0,53.9,Mixta,14,María,MCH-01,2023-07-03,ISO 148-1,0.005,0.228,0.003,0.008,0.011
2956,2024-03-15,20240315-19,HN3736,DC06_IF,2.0,1500,20980.0,Inicio,L,10x10x55,V,0,72.0,Frágil,0,Juan,MCH-03,2024-01-27,ASTM E23,0.003,0.151,0.019,0.018,0.01
2957,2024-03-15,20240315-19,HN3736,DC06_IF,2.0,1500,20980.0,Final,T,10x10x55,V,20,51.8,Frágil,8,Ana,MCH-03,2024-01-31,ASTM E23,0.003,0.151,0.019,0.018,0.01
2958,2024-03-15,20240315-20,HN5919,DP600,1.99,1250,18663.0,Inicio,L,10x10x55,V,-20,78.7,Mixta,3,Ana,MCH-01,2023-05-23,ASTM E23,0.129,1.822,0.327,0.011,0.011
2959,2024-03-15,20240315-20,HN5919,DP600,1.99,1250,18663.0,Final,T,10x10x55,U,0,123.5,Dúctil,29,Juan,MCH-03,2023-07-08,ASTM E23,0.129,1.822,0.327,0.011,0.011
2960,2024-03-16,20240316-01,HN8946,S235JR,0.77,1500,21041.0,Inicio,T,10x10x55,U,0,151.8,Dúctil,38,María,MCH-02,2024-01-26,ISO 148-1,0.175,0.641,0.068,0.04,0.037
2961,2024-03-16,20240316-01,HN8946,S235JR,0.77,1500,21041.0,Final,T,10x10x55,U,-20,131.5,Mixta,59,Carlos,MCH-02,2023-12-22,ASTM E23,0.175,0.641,0.068,0.04,0.037
2962,2024-03-16,20240316-02,HN3638,S235JR,2.33,1500,18601.0,Inicio,L,10x10x55,V,0,148.9,Frágil,7,María,MCH-03,2024-01-28,ASTM E23,0.195,0.514,0.086,0.031,0.009
2963,2024-03-16,20240316-02,HN3638,S235JR,2.33,1500,18601.0,Final,T,10x10x55,V,20,142.0,Mixta,91,Carlos,MCH-03,2024-03-07,ASTM E23,0.195,0.514,0.086,0.031,0.009
2964,2024-03-16,20240316-03,HN3157,DP600,1.64,1500,18434.0,Inicio,T,10x10x55,V,-20,90.4,Mixta,54,Juan,MCH-01,2023-06-22,ISO 148-1,0.132,1.822,0.102,0.015,0.011
2965,2024-03-16,20240316-03,HN3157,DP600,1.64,1500,18434.0,Final,L,10x10x55,U,-40,90.1,Frágil,5,Juan,MCH-03,2023-10-26,ISO 148-1,0.132,1.822,0.102,0.015,0.011
2966,2024-03-16,20240316-04,HN4441,DC06_IF,0.84,1000,21652.0,Inicio,L,10x10x55,V,20,47.9,Mixta,41,Ana,MCH-03,2023-12-11,ISO 148-1,0.004,0.205,0.008,0.021,0.011
2967,2024-03-16,20240316-04,HN4441,DC06_IF,0.84,1000,21652.0,Final,L,10x10x55,U,-20,65.8,Frágil,21,Juan,MCH-02,2023-07-27,ISO 148-1,0.004,0.205,0.008,0.021,0.011
2968,2024-03-16,20240316-05,HN4895,S355MC,0.98,1250,21763.0,Inicio,L,10x10x55,V,20,115.5,Dúctil,56,María,MCH-03,2023-11-08,ISO 148-1,0.071,1.049,0.243,0.004,0.015
2969,2024-03-16,20240316-05,HN4895,S355MC,0.98,1250,21763.0,Final,L,10x10x55,V,20,104.3,Dúctil,96,María,MCH-03,2024-01-14,ISO 148-1,0.071,1.049,0.243,0.004,0.015
2970,2024-03-16,20240316-06,HN3986,DP600,0.49,1000,22403.0,Inicio,T,10x10x55,U,0,98.8,Mixta,57,Carlos,MCH-03,2024-03-02,ISO 148-1,0.077,1.56,0.365,0.007,0.012
2971,2024-03-16,20240316-06,HN3986,DP600,0.49,1000,22403.0,Final,L,10x10x55,V,-40,78.8,Frágil,25,Ana,MCH-01,2023-08-06,ISO 148-1,0.077,1.56,0.365,0.007,0.012
